Id_oceny,Data,Id_ucznia,id_przedmiotu,Ocena
8996,2014-11-18,730/2014,4,5
5815,2014-10-24,729/2014,4,5
8743,2014-11-14,729/2014,4,5
82,2014-09-15,727/2014,4,5
1128,2014-09-22,726/2014,4,5
4741,2014-10-16,724/2014,4,5
3163,2014-10-06,720/2014,4,5
9663,2014-11-21,718/2014,4,5
8969,2014-11-17,717/2014,4,5
10790,2014-12-01,717/2014,4,5
4617,2014-10-16,711/2014,4,5
4186,2014-10-13,709/2014,4,5
5190,2014-10-21,709/2014,4,5
12433,2014-12-12,709/2014,4,5
2795,2014-10-02,708/2014,4,5
6209,2014-10-28,708/2014,4,5
9144,2014-11-18,708/2014,4,5
3717,2014-10-09,705/2014,4,5
8194,2014-11-12,701/2014,4,5
10901,2014-12-02,701/2014,4,5
1380,2014-09-23,879/2014,4,4
4691,2014-10-16,879/2014,4,4
11080,2014-12-03,879/2014,4,4
11014,2014-12-02,878/2014,4,4
3919,2014-10-10,877/2014,4,4
9520,2014-11-20,875/2014,4,4
3902,2014-10-10,873/2014,4,4
5613,2014-10-23,873/2014,4,4
6514,2014-10-30,861/2014,4,4
11753,2014-12-08,860/2014,4,4
11500,2014-12-05,859/2014,4,4
11539,2014-12-05,859/2014,4,4
8583,2014-11-14,858/2014,4,4
6201,2014-10-28,855/2014,4,4
12170,2014-12-10,855/2014,4,4
6214,2014-10-28,851/2014,4,4
9889,2014-11-24,851/2014,4,4
10536,2014-11-28,849/2014,4,4
12379,2014-12-11,848/2014,4,4
6806,2014-10-31,845/2014,4,4
445,2014-09-17,843/2014,4,4
2657,2014-10-01,842/2014,4,4
2284,2014-09-29,837/2014,4,4
7767,2014-11-07,835/2014,4,4
6910,2014-11-03,827/2014,4,4
357,2014-09-16,824/2014,4,4
4468,2014-10-15,823/2014,4,4
2970,2014-10-03,821/2014,4,4
578,2014-09-17,819/2014,4,4
11102,2014-12-03,817/2014,4,4
8384,2014-11-13,813/2014,4,4
10054,2014-11-25,803/2014,4,4
1542,2014-09-24,802/2014,4,4
4999,2014-10-20,802/2014,4,4
2791,2014-10-02,801/2014,4,4
49,2014-09-15,799/2014,4,4
126,2014-09-15,799/2014,4,4
12850,2014-12-16,795/2014,4,4
6507,2014-10-30,792/2014,4,4
7392,2014-11-05,789/2014,4,4
13011,2014-12-17,789/2014,4,4
6085,2014-10-27,780/2014,4,4
7772,2014-11-07,780/2014,4,4
528,2014-09-17,774/2014,4,4
8571,2014-11-14,774/2014,4,4
225,2014-09-15,773/2014,4,4
10285,2014-11-26,771/2014,4,4
8848,2014-11-17,770/2014,4,4
5638,2014-10-23,768/2014,4,4
11110,2014-12-03,764/2014,4,4
12553,2014-12-15,763/2014,4,4
6987,2014-11-03,761/2014,4,4
4922,2014-10-17,760/2014,4,4
10652,2014-11-28,756/2014,4,4
11086,2014-12-03,755/2014,4,4
2241,2014-09-29,752/2014,4,4
11599,2014-12-05,750/2014,4,4
6078,2014-10-27,749/2014,4,4
7754,2014-11-07,749/2014,4,4
10675,2014-11-28,748/2014,4,4
4584,2014-10-15,746/2014,4,4
8988,2014-11-18,746/2014,4,4
2041,2014-09-26,745/2014,4,4
1258,2014-09-23,744/2014,4,4
12984,2014-12-17,739/2014,4,4
12292,2014-12-11,735/2014,4,4
4695,2014-10-16,733/2014,4,4
13097,2014-12-18,730/2014,4,4
3695,2014-10-09,729/2014,4,4
9174,2014-11-19,729/2014,4,4
394,2014-09-16,723/2014,4,4
6897,2014-11-03,723/2014,4,4
174,2014-09-15,721/2014,4,4
3560,2014-10-08,721/2014,4,4
7757,2014-11-07,719/2014,4,4
10975,2014-12-02,715/2014,4,4
8795,2014-11-17,714/2014,4,4
12691,2014-12-15,711/2014,4,4
2481,2014-09-30,710/2014,4,4
960,2014-09-19,705/2014,4,4
10422,2014-11-27,705/2014,4,4
9916,2014-11-24,704/2014,4,4
4030,2014-10-13,883/2014,4,3
2995,2014-10-03,882/2014,4,3
3301,2014-10-07,880/2014,4,3
2211,2014-09-29,877/2014,4,3
6344,2014-10-29,877/2014,4,3
9154,2014-11-18,871/2014,4,3
6980,2014-11-03,870/2014,4,3
7478,2014-11-06,870/2014,4,3
11720,2014-12-08,868/2014,4,3
12464,2014-12-12,867/2014,4,3
121,2014-09-15,865/2014,4,3
2810,2014-10-02,863/2014,4,3
1856,2014-09-25,857/2014,4,3
8123,2014-11-11,857/2014,4,3
1759,2014-09-24,855/2014,4,3
1796,2014-09-25,855/2014,4,3
5562,2014-10-23,855/2014,4,3
10779,2014-12-01,851/2014,4,3
10176,2014-11-26,848/2014,4,3
11109,2014-12-03,845/2014,4,3
5283,2014-10-21,839/2014,4,3
4712,2014-10-16,835/2014,4,3
10552,2014-11-28,830/2014,4,3
11257,2014-12-04,827/2014,4,3
6655,2014-10-30,826/2014,4,3
2725,2014-10-02,824/2014,4,3
11681,2014-12-08,820/2014,4,3
6736,2014-10-31,817/2014,4,3
7941,2014-11-10,817/2014,4,3
9447,2014-11-20,816/2014,4,3
10390,2014-11-27,815/2014,4,3
874,2014-09-19,814/2014,4,3
6765,2014-10-31,814/2014,4,3
5547,2014-10-23,811/2014,4,3
6856,2014-11-03,810/2014,4,3
9763,2014-11-24,809/2014,4,3
13106,2014-12-18,809/2014,4,3
11808,2014-12-08,807/2014,4,3
5507,2014-10-22,805/2014,4,3
8597,2014-11-14,805/2014,4,3
2240,2014-09-29,804/2014,4,3
5523,2014-10-22,802/2014,4,3
1853,2014-09-25,801/2014,4,3
5555,2014-10-23,801/2014,4,3
6013,2014-10-27,796/2014,4,3
11364,2014-12-04,796/2014,4,3
3701,2014-10-09,795/2014,4,3
7148,2014-11-04,795/2014,4,3
7428,2014-11-06,795/2014,4,3
9151,2014-11-18,793/2014,4,3
9454,2014-11-20,793/2014,4,3
5978,2014-10-27,792/2014,4,3
10556,2014-11-28,791/2014,4,3
3165,2014-10-06,789/2014,4,3
284,2014-09-16,787/2014,4,3
855,2014-09-19,786/2014,4,3
9130,2014-11-18,786/2014,4,3
6219,2014-10-28,785/2014,4,3
11898,2014-12-09,785/2014,4,3
3132,2014-10-06,775/2014,4,3
2746,2014-10-02,773/2014,4,3
7152,2014-11-04,767/2014,4,3
4633,2014-10-16,764/2014,4,3
12657,2014-12-15,763/2014,4,3
2832,2014-10-02,761/2014,4,3
2528,2014-10-01,755/2014,4,3
2761,2014-10-02,755/2014,4,3
10399,2014-11-27,746/2014,4,3
5512,2014-10-22,745/2014,4,3
7951,2014-11-10,743/2014,4,3
8317,2014-11-12,743/2014,4,3
11156,2014-12-03,739/2014,4,3
12343,2014-12-11,736/2014,4,3
6470,2014-10-29,733/2014,4,3
7552,2014-11-06,732/2014,4,3
888,2014-09-19,731/2014,4,3
6419,2014-10-29,730/2014,4,3
11011,2014-12-02,728/2014,4,3
1784,2014-09-25,727/2014,4,3
9199,2014-11-19,727/2014,4,3
12502,2014-12-12,727/2014,4,3
1370,2014-09-23,723/2014,4,3
5885,2014-10-24,723/2014,4,3
5426,2014-10-22,718/2014,4,3
8806,2014-11-17,718/2014,4,3
3152,2014-10-06,717/2014,4,3
11515,2014-12-05,715/2014,4,3
9229,2014-11-19,714/2014,4,3
2724,2014-10-02,713/2014,4,3
24,2014-09-12,711/2014,4,3
3486,2014-10-08,711/2014,4,3
1322,2014-09-23,709/2014,4,3
3227,2014-10-06,707/2014,4,3
1582,2014-09-24,705/2014,4,3
10043,2014-11-25,705/2014,4,3
8535,2014-11-13,702/2014,4,3
10529,2014-11-28,702/2014,4,3
8507,2014-11-13,884/2014,4,2
6651,2014-10-30,880/2014,4,2
7903,2014-11-10,880/2014,4,2
7076,2014-11-04,878/2014,4,2
7692,2014-11-07,877/2014,4,2
5327,2014-10-21,873/2014,4,2
10692,2014-12-01,873/2014,4,2
8729,2014-11-14,870/2014,4,2
3958,2014-10-10,867/2014,4,2
5368,2014-10-22,862/2014,4,2
7636,2014-11-07,852/2014,4,2
10354,2014-11-27,852/2014,4,2
7883,2014-11-10,845/2014,4,2
9204,2014-11-19,845/2014,4,2
2879,2014-10-02,842/2014,4,2
7912,2014-11-10,842/2014,4,2
9159,2014-11-18,842/2014,4,2
3113,2014-10-06,841/2014,4,2
486,2014-09-17,839/2014,4,2
3613,2014-10-08,839/2014,4,2
4310,2014-10-14,839/2014,4,2
10473,2014-11-27,839/2014,4,2
7574,2014-11-06,837/2014,4,2
9942,2014-11-25,834/2014,4,2
2342,2014-09-30,833/2014,4,2
5152,2014-10-21,833/2014,4,2
4417,2014-10-15,830/2014,4,2
11271,2014-12-04,829/2014,4,2
13190,2014-12-18,827/2014,4,2
3999,2014-10-10,825/2014,4,2
7781,2014-11-07,824/2014,4,2
4509,2014-10-15,823/2014,4,2
1982,2014-09-26,821/2014,4,2
7990,2014-11-10,821/2014,4,2
8536,2014-11-13,820/2014,4,2
4673,2014-10-16,817/2014,4,2
8745,2014-11-14,817/2014,4,2
10666,2014-11-28,812/2014,4,2
2446,2014-09-30,811/2014,4,2
3823,2014-10-09,811/2014,4,2
1549,2014-09-24,806/2014,4,2
5672,2014-10-23,805/2014,4,2
9539,2014-11-20,803/2014,4,2
3449,2014-10-07,801/2014,4,2
5167,2014-10-21,798/2014,4,2
3344,2014-10-07,789/2014,4,2
7097,2014-11-04,789/2014,4,2
4212,2014-10-13,786/2014,4,2
4642,2014-10-16,786/2014,4,2
1651,2014-09-24,785/2014,4,2
7064,2014-11-04,784/2014,4,2
1288,2014-09-23,783/2014,4,2
2311,2014-09-29,783/2014,4,2
2327,2014-09-29,783/2014,4,2
9421,2014-11-20,779/2014,4,2
9605,2014-11-21,779/2014,4,2
5701,2014-10-23,777/2014,4,2
6361,2014-10-29,776/2014,4,2
4405,2014-10-15,774/2014,4,2
7878,2014-11-10,769/2014,4,2
3084,2014-10-03,767/2014,4,2
10047,2014-11-25,767/2014,4,2
7621,2014-11-07,765/2014,4,2
10359,2014-11-27,765/2014,4,2
11460,2014-12-05,765/2014,4,2
10941,2014-12-02,764/2014,4,2
13175,2014-12-18,761/2014,4,2
3127,2014-10-06,757/2014,4,2
2918,2014-10-03,754/2014,4,2
6531,2014-10-30,751/2014,4,2
944,2014-09-19,742/2014,4,2
493,2014-09-17,740/2014,4,2
1835,2014-09-25,740/2014,4,2
2449,2014-09-30,737/2014,4,2
5727,2014-10-24,737/2014,4,2
1986,2014-09-26,736/2014,4,2
2002,2014-09-26,733/2014,4,2
9441,2014-11-20,728/2014,4,2
2840,2014-10-02,724/2014,4,2
10898,2014-12-02,717/2014,4,2
12334,2014-12-11,717/2014,4,2
6539,2014-10-30,712/2014,4,2
12303,2014-12-11,711/2014,4,2
8354,2014-11-12,865/2014,4,1
4937,2014-10-17,861/2014,4,1
11625,2014-12-05,857/2014,4,1
5954,2014-10-27,841/2014,4,1
11811,2014-12-08,840/2014,4,1
12082,2014-12-10,829/2014,4,1
3457,2014-10-07,821/2014,4,1
1436,2014-09-23,791/2014,4,1
4946,2014-10-17,781/2014,4,1
6135,2014-10-28,750/2014,4,1
10890,2014-12-02,733/2014,4,1
7325,2014-11-05,877/2014,3,6
11469,2014-12-05,876/2014,3,6
3407,2014-10-07,874/2014,3,6
10205,2014-11-26,869/2014,3,6
8541,2014-11-13,858/2014,3,6
1717,2014-09-24,857/2014,3,6
3933,2014-10-10,857/2014,3,6
999,2014-09-22,854/2014,3,6
2309,2014-09-29,829/2014,3,6
7130,2014-11-04,826/2014,3,6
1261,2014-09-23,778/2014,3,6
2599,2014-10-01,765/2014,3,6
4815,2014-10-17,753/2014,3,6
5391,2014-10-22,711/2014,3,6
5516,2014-10-22,704/2014,3,6
6325,2014-10-29,872/2014,3,5
4008,2014-10-10,867/2014,3,5
6802,2014-10-31,867/2014,3,5
9689,2014-11-21,860/2014,3,5
330,2014-09-16,859/2014,3,5
595,2014-09-17,858/2014,3,5
2220,2014-09-29,851/2014,3,5
11206,2014-12-03,851/2014,3,5
5898,2014-10-24,850/2014,3,5
3077,2014-10-03,847/2014,3,5
2784,2014-10-02,844/2014,3,5
10342,2014-11-27,841/2014,3,5
3410,2014-10-07,838/2014,3,5
4906,2014-10-17,836/2014,3,5
8886,2014-11-17,830/2014,3,5
748,2014-09-18,825/2014,3,5
677,2014-09-18,820/2014,3,5
8834,2014-11-17,818/2014,3,5
12990,2014-12-17,801/2014,3,5
6889,2014-11-03,798/2014,3,5
2864,2014-10-02,785/2014,3,5
8938,2014-11-17,783/2014,3,5
5226,2014-10-21,782/2014,3,5
1492,2014-09-23,774/2014,3,5
4721,2014-10-16,773/2014,3,5
9683,2014-11-21,764/2014,3,5
10885,2014-12-02,764/2014,3,5
3850,2014-10-10,762/2014,3,5
13073,2014-12-18,762/2014,3,5
8593,2014-11-14,754/2014,3,5
3976,2014-10-10,746/2014,3,5
11284,2014-12-04,745/2014,3,5
3945,2014-10-10,744/2014,3,5
2934,2014-10-03,739/2014,3,5
2619,2014-10-01,736/2014,3,5
217,2014-09-15,728/2014,3,5
8019,2014-11-11,726/2014,3,5
5186,2014-10-21,717/2014,3,5
1546,2014-09-24,708/2014,3,5
5325,2014-10-21,707/2014,3,5
5304,2014-10-21,706/2014,3,5
6354,2014-10-29,701/2014,3,5
8914,2014-11-17,884/2014,3,4
7753,2014-11-07,883/2014,3,4
3722,2014-10-09,882/2014,3,4
349,2014-09-16,878/2014,3,4
2543,2014-10-01,878/2014,3,4
11697,2014-12-08,877/2014,3,4
5159,2014-10-21,876/2014,3,4
11019,2014-12-02,876/2014,3,4
6521,2014-10-30,875/2014,3,4
10724,2014-12-01,874/2014,3,4
4467,2014-10-15,869/2014,3,4
11922,2014-12-09,866/2014,3,4
5055,2014-10-20,862/2014,3,4
10024,2014-11-25,860/2014,3,4
9108,2014-11-18,859/2014,3,4
6955,2014-11-03,856/2014,3,4
1799,2014-09-25,854/2014,3,4
1053,2014-09-22,850/2014,3,4
1741,2014-09-24,850/2014,3,4
12016,2014-12-10,847/2014,3,4
3250,2014-10-06,844/2014,3,4
8325,2014-11-12,844/2014,3,4
11588,2014-12-05,841/2014,3,4
3095,2014-10-06,840/2014,3,4
5314,2014-10-21,838/2014,3,4
10862,2014-12-01,834/2014,3,4
12378,2014-12-11,833/2014,3,4
943,2014-09-19,831/2014,3,4
2210,2014-09-29,829/2014,3,4
3928,2014-10-10,829/2014,3,4
567,2014-09-17,828/2014,3,4
3149,2014-10-06,828/2014,3,4
7183,2014-11-04,826/2014,3,4
7146,2014-11-04,824/2014,3,4
3356,2014-10-07,823/2014,3,4
11899,2014-12-09,822/2014,3,4
2381,2014-09-30,821/2014,3,4
7251,2014-11-05,819/2014,3,4
7065,2014-11-04,818/2014,3,4
12994,2014-12-17,816/2014,3,4
11555,2014-12-05,815/2014,3,4
699,2014-09-18,813/2014,3,4
7062,2014-11-04,811/2014,3,4
5693,2014-10-23,810/2014,3,4
10542,2014-11-28,810/2014,3,4
12348,2014-12-11,808/2014,3,4
12113,2014-12-10,807/2014,3,4
5813,2014-10-24,802/2014,3,4
12046,2014-12-10,802/2014,3,4
3157,2014-10-06,801/2014,3,4
3388,2014-10-07,801/2014,3,4
4898,2014-10-17,800/2014,3,4
5027,2014-10-20,800/2014,3,4
8334,2014-11-12,800/2014,3,4
9505,2014-11-20,799/2014,3,4
3302,2014-10-07,798/2014,3,4
8445,2014-11-13,798/2014,3,4
10127,2014-11-26,798/2014,3,4
5025,2014-10-20,795/2014,3,4
9879,2014-11-24,794/2014,3,4
4073,2014-10-13,792/2014,3,4
5746,2014-10-24,792/2014,3,4
297,2014-09-16,791/2014,3,4
11607,2014-12-05,790/2014,3,4
1149,2014-09-22,785/2014,3,4
9553,2014-11-20,784/2014,3,4
444,2014-09-17,782/2014,3,4
3666,2014-10-09,782/2014,3,4
1462,2014-09-23,780/2014,3,4
529,2014-09-17,774/2014,3,4
1827,2014-09-25,772/2014,3,4
3177,2014-10-06,772/2014,3,4
5658,2014-10-23,772/2014,3,4
9409,2014-11-20,772/2014,3,4
11919,2014-12-09,770/2014,3,4
12785,2014-12-16,770/2014,3,4
10496,2014-11-27,767/2014,3,4
1057,2014-09-22,766/2014,3,4
10815,2014-12-01,766/2014,3,4
11336,2014-12-04,766/2014,3,4
3957,2014-10-10,763/2014,3,4
10657,2014-11-28,763/2014,3,4
2205,2014-09-29,760/2014,3,4
8556,2014-11-13,760/2014,3,4
3400,2014-10-07,757/2014,3,4
96,2014-09-15,756/2014,3,4
4517,2014-10-15,756/2014,3,4
7256,2014-11-05,750/2014,3,4
10273,2014-11-26,750/2014,3,4
7204,2014-11-04,749/2014,3,4
10993,2014-12-02,748/2014,3,4
11878,2014-12-09,748/2014,3,4
477,2014-09-17,744/2014,3,4
968,2014-09-19,744/2014,3,4
3147,2014-10-06,744/2014,3,4
1744,2014-09-24,741/2014,3,4
8815,2014-11-17,738/2014,3,4
12653,2014-12-15,734/2014,3,4
3494,2014-10-08,733/2014,3,4
4079,2014-10-13,732/2014,3,4
4129,2014-10-13,732/2014,3,4
4373,2014-10-14,732/2014,3,4
12651,2014-12-15,729/2014,3,4
12387,2014-12-12,728/2014,3,4
2292,2014-09-29,727/2014,3,4
8470,2014-11-13,727/2014,3,4
1484,2014-09-23,726/2014,3,4
3131,2014-10-06,726/2014,3,4
4117,2014-10-13,726/2014,3,4
5018,2014-10-20,722/2014,3,4
7105,2014-11-04,722/2014,3,4
12346,2014-12-11,722/2014,3,4
1372,2014-09-23,719/2014,3,4
7227,2014-11-04,718/2014,3,4
7355,2014-11-05,717/2014,3,4
8612,2014-11-14,717/2014,3,4
2391,2014-09-30,716/2014,3,4
7879,2014-11-10,716/2014,3,4
12312,2014-12-11,713/2014,3,4
1960,2014-09-25,712/2014,3,4
3555,2014-10-08,711/2014,3,4
5397,2014-10-22,710/2014,3,4
10832,2014-12-01,710/2014,3,4
4719,2014-10-16,709/2014,3,4
4385,2014-10-14,708/2014,3,4
11836,2014-12-09,707/2014,3,4
1312,2014-09-23,706/2014,3,4
4202,2014-10-13,704/2014,3,4
7633,2014-11-07,704/2014,3,4
10446,2014-11-27,882/2014,3,3
11722,2014-12-08,882/2014,3,3
6467,2014-10-29,878/2014,3,3
11306,2014-12-04,878/2014,3,3
2875,2014-10-02,872/2014,3,3
7138,2014-11-04,872/2014,3,3
2416,2014-09-30,870/2014,3,3
10377,2014-11-27,868/2014,3,3
5698,2014-10-23,866/2014,3,3
9566,2014-11-21,865/2014,3,3
10561,2014-11-28,862/2014,3,3
4257,2014-10-14,860/2014,3,3
9137,2014-11-18,860/2014,3,3
11127,2014-12-03,860/2014,3,3
11378,2014-12-04,858/2014,3,3
447,2014-09-17,856/2014,3,3
8685,2014-11-14,854/2014,3,3
6136,2014-10-28,851/2014,3,3
1230,2014-09-23,850/2014,3,3
11351,2014-12-04,850/2014,3,3
10719,2014-12-01,848/2014,3,3
1844,2014-09-25,845/2014,3,3
7052,2014-11-04,844/2014,3,3
8344,2014-11-12,844/2014,3,3
12707,2014-12-15,841/2014,3,3
2741,2014-10-02,840/2014,3,3
4514,2014-10-15,840/2014,3,3
12249,2014-12-11,838/2014,3,3
7047,2014-11-04,836/2014,3,3
8825,2014-11-17,835/2014,3,3
1386,2014-09-23,832/2014,3,3
11326,2014-12-04,828/2014,3,3
5119,2014-10-20,826/2014,3,3
6943,2014-11-03,825/2014,3,3
8026,2014-11-11,823/2014,3,3
9534,2014-11-20,823/2014,3,3
2833,2014-10-02,822/2014,3,3
4231,2014-10-14,822/2014,3,3
4901,2014-10-17,820/2014,3,3
4110,2014-10-13,816/2014,3,3
7863,2014-11-10,812/2014,3,3
3369,2014-10-07,811/2014,3,3
6410,2014-10-29,806/2014,3,3
9465,2014-11-20,806/2014,3,3
456,2014-09-17,804/2014,3,3
2255,2014-09-29,804/2014,3,3
10655,2014-11-28,804/2014,3,3
12462,2014-12-12,804/2014,3,3
9815,2014-11-24,800/2014,3,3
4429,2014-10-15,795/2014,3,3
4000,2014-10-10,794/2014,3,3
6081,2014-10-27,794/2014,3,3
9987,2014-11-25,789/2014,3,3
10398,2014-11-27,788/2014,3,3
10573,2014-11-28,786/2014,3,3
5924,2014-10-27,785/2014,3,3
13099,2014-12-18,785/2014,3,3
5184,2014-10-21,784/2014,3,3
7982,2014-11-10,784/2014,3,3
2393,2014-09-30,782/2014,3,3
6142,2014-10-28,776/2014,3,3
6037,2014-10-27,775/2014,3,3
6327,2014-10-29,769/2014,3,3
12403,2014-12-12,769/2014,3,3
12938,2014-12-17,768/2014,3,3
5786,2014-10-24,767/2014,3,3
5445,2014-10-22,762/2014,3,3
2662,2014-10-01,760/2014,3,3
7979,2014-11-10,755/2014,3,3
2870,2014-10-02,754/2014,3,3
9962,2014-11-25,754/2014,3,3
12299,2014-12-11,754/2014,3,3
12512,2014-12-12,754/2014,3,3
12127,2014-12-10,753/2014,3,3
6060,2014-10-27,750/2014,3,3
7658,2014-11-07,746/2014,3,3
5241,2014-10-21,745/2014,3,3
3725,2014-10-09,744/2014,3,3
6228,2014-10-28,744/2014,3,3
8667,2014-11-14,744/2014,3,3
253,2014-09-16,740/2014,3,3
11595,2014-12-05,738/2014,3,3
2868,2014-10-02,736/2014,3,3
10001,2014-11-25,735/2014,3,3
4070,2014-10-13,734/2014,3,3
640,2014-09-18,732/2014,3,3
4777,2014-10-17,732/2014,3,3
3198,2014-10-06,731/2014,3,3
10355,2014-11-27,728/2014,3,3
4285,2014-10-14,726/2014,3,3
8270,2014-11-12,726/2014,3,3
4614,2014-10-16,720/2014,3,3
12431,2014-12-12,714/2014,3,3
1471,2014-09-23,713/2014,3,3
7151,2014-11-04,713/2014,3,3
799,2014-09-18,710/2014,3,3
957,2014-09-19,710/2014,3,3
2048,2014-09-26,708/2014,3,3
7316,2014-11-05,708/2014,3,3
580,2014-09-17,704/2014,3,3
4610,2014-10-16,703/2014,3,3
3603,2014-10-08,884/2014,3,2
4680,2014-10-16,884/2014,3,2
6111,2014-10-28,882/2014,3,2
1691,2014-09-24,881/2014,3,2
296,2014-09-16,879/2014,3,2
8713,2014-11-14,879/2014,3,2
13162,2014-12-18,879/2014,3,2
9302,2014-11-19,876/2014,3,2
10209,2014-11-26,876/2014,3,2
2640,2014-10-01,872/2014,3,2
11458,2014-12-05,872/2014,3,2
8918,2014-11-17,870/2014,3,2
5769,2014-10-24,869/2014,3,2
1062,2014-09-22,866/2014,3,2
6104,2014-10-28,866/2014,3,2
12231,2014-12-11,866/2014,3,2
7410,2014-11-05,864/2014,3,2
8083,2014-11-11,863/2014,3,2
12658,2014-12-15,861/2014,3,2
3325,2014-10-07,857/2014,3,2
6637,2014-10-30,856/2014,3,2
9372,2014-11-20,856/2014,3,2
6186,2014-10-28,854/2014,3,2
1957,2014-09-25,851/2014,3,2
8957,2014-11-17,848/2014,3,2
2621,2014-10-01,846/2014,3,2
7018,2014-11-03,842/2014,3,2
12617,2014-12-15,842/2014,3,2
6515,2014-10-30,841/2014,3,2
472,2014-09-17,839/2014,3,2
1008,2014-09-22,839/2014,3,2
93,2014-09-15,838/2014,3,2
742,2014-09-18,838/2014,3,2
10982,2014-12-02,834/2014,3,2
13163,2014-12-18,834/2014,3,2
8255,2014-11-12,832/2014,3,2
8699,2014-11-14,832/2014,3,2
9686,2014-11-21,832/2014,3,2
8204,2014-11-12,828/2014,3,2
4859,2014-10-17,826/2014,3,2
1815,2014-09-25,822/2014,3,2
2427,2014-09-30,820/2014,3,2
5263,2014-10-21,820/2014,3,2
10323,2014-11-27,819/2014,3,2
2923,2014-10-03,816/2014,3,2
7456,2014-11-06,816/2014,3,2
1142,2014-09-22,814/2014,3,2
9368,2014-11-20,814/2014,3,2
1458,2014-09-23,813/2014,3,2
2324,2014-09-29,810/2014,3,2
12905,2014-12-17,810/2014,3,2
9397,2014-11-20,809/2014,3,2
10739,2014-12-01,808/2014,3,2
1082,2014-09-22,806/2014,3,2
1991,2014-09-26,805/2014,3,2
1177,2014-09-22,803/2014,3,2
4756,2014-10-16,800/2014,3,2
9619,2014-11-21,797/2014,3,2
9321,2014-11-19,795/2014,3,2
2755,2014-10-02,794/2014,3,2
4984,2014-10-20,792/2014,3,2
3166,2014-10-06,791/2014,3,2
9935,2014-11-25,790/2014,3,2
4189,2014-10-13,788/2014,3,2
4826,2014-10-17,788/2014,3,2
5492,2014-10-22,788/2014,3,2
11141,2014-12-03,788/2014,3,2
9786,2014-11-24,784/2014,3,2
11264,2014-12-04,783/2014,3,2
10726,2014-12-01,782/2014,3,2
1789,2014-09-25,781/2014,3,2
2745,2014-10-02,780/2014,3,2
1995,2014-09-26,779/2014,3,2
7908,2014-11-10,779/2014,3,2
5299,2014-10-21,778/2014,3,2
13144,2014-12-18,778/2014,3,2
2643,2014-10-01,776/2014,3,2
2920,2014-10-03,776/2014,3,2
1961,2014-09-26,773/2014,3,2
7479,2014-11-06,773/2014,3,2
5925,2014-10-27,772/2014,3,2
332,2014-09-16,766/2014,3,2
3959,2014-10-10,764/2014,3,2
8679,2014-11-14,764/2014,3,2
6522,2014-10-30,760/2014,3,2
8985,2014-11-18,759/2014,3,2
11022,2014-12-02,757/2014,3,2
6310,2014-10-29,755/2014,3,2
1447,2014-09-23,754/2014,3,2
13111,2014-12-18,751/2014,3,2
11925,2014-12-09,750/2014,3,2
3839,2014-10-09,749/2014,3,2
10745,2014-12-01,748/2014,3,2
10709,2014-12-01,747/2014,3,2
6662,2014-10-30,745/2014,3,2
6418,2014-10-29,743/2014,3,2
2956,2014-10-03,742/2014,3,2
4482,2014-10-15,742/2014,3,2
12877,2014-12-17,741/2014,3,2
2858,2014-10-02,738/2014,3,2
9103,2014-11-18,735/2014,3,2
9127,2014-11-18,730/2014,3,2
1048,2014-09-22,729/2014,3,2
2588,2014-10-01,729/2014,3,2
7396,2014-11-05,728/2014,3,2
11134,2014-12-03,726/2014,3,2
3543,2014-10-08,725/2014,3,2
7217,2014-11-04,723/2014,3,2
5851,2014-10-24,722/2014,3,2
2181,2014-09-29,720/2014,3,2
10511,2014-11-28,720/2014,3,2
2028,2014-09-26,716/2014,3,2
8232,2014-11-12,716/2014,3,2
12797,2014-12-16,716/2014,3,2
5700,2014-10-23,714/2014,3,2
10098,2014-11-25,710/2014,3,2
10381,2014-11-27,707/2014,3,2
6831,2014-10-31,875/2014,3,1
12412,2014-12-12,864/2014,3,1
12161,2014-12-10,854/2014,3,1
9075,2014-11-18,848/2014,3,1
11461,2014-12-05,838/2014,3,1
12743,2014-12-16,816/2014,3,1
9192,2014-11-19,810/2014,3,1
4240,2014-10-14,805/2014,3,1
9762,2014-11-24,767/2014,3,1
2068,2014-09-26,763/2014,3,1
11648,2014-12-08,758/2014,3,1
1699,2014-09-24,739/2014,3,1
3021,2014-10-03,738/2014,3,1
12341,2014-12-11,723/2014,3,1
8460,2014-11-13,704/2014,3,1
4608,2014-10-16,701/2014,3,1
12364,2014-12-11,581/2013,2,6
6646,2014-10-30,537/2013,2,6
11240,2014-12-03,647/2013,2,5
11032,2014-12-02,593/2013,2,5
937,2014-09-19,699/2013,2,4
11522,2014-12-05,694/2013,2,4
3037,2014-10-03,689/2013,2,4
12814,2014-12-16,683/2013,2,4
1932,2014-09-25,681/2013,2,4
6572,2014-10-30,679/2013,2,4
7605,2014-11-06,673/2013,2,4
1272,2014-09-23,669/2013,2,4
5285,2014-10-21,669/2013,2,4
12882,2014-12-17,659/2013,2,4
8754,2014-11-14,657/2013,2,4
11637,2014-12-08,653/2013,2,4
11071,2014-12-03,652/2013,2,4
2690,2014-10-01,651/2013,2,4
10033,2014-11-25,649/2013,2,4
11893,2014-12-09,645/2013,2,4
12285,2014-12-11,633/2013,2,4
10685,2014-11-28,629/2013,2,4
5178,2014-10-21,621/2013,2,4
10149,2014-11-26,619/2013,2,4
